0,1,2,3,4,5,6,7,8,9,10,y
-0.16489089230781107,-1.5324297066130188,0.9843342430017326,-0.50827397914564,-0.15956137040111149,1.138820653943437,0.5798122520241493,-1.0306576842727262,0.3230401895295853,0.09458732266217212,0.9767671481636871,0
0.1974764734067301,-0.99042074091637,2.1321714847357356,2.9343832126172433,-0.1824018085028844,-1.294128757198569,-1.2460721171955365,0.7223228414671556,-0.2701284343480506,-0.3948540161867837,0.7708736676601013,0
-0.34607457516508167,0.03337397206618918,0.00047375008687307383,-0.43343360541166437,0.023162134413071498,0.6522307717150356,2.9838933381634023,-0.28175777612433045,-0.3360360592233451,-0.3336738488306642,-0.5674339556132116,0
0.1974764734067301,-0.38818855680898257,0.055132666359920875,-0.13407211047576154,-0.7534127610472068,-0.2236310162960864,-0.6374439941223078,-0.9474465833673009,-0.8632970582256866,0.9511096656478442,0.9767671481636871,0
-0.5876528189747762,1.8099589151829822,-1.2566813241932253,-0.2837528579437128,0.09168344871839024,-0.6129029220788074,-0.9113266495052607,-0.14862001467572405,0.5207630641554659,-1.0678358571040973,-0.6703806958650046,0
0.4390547172164246,1.508842823129289,-0.10884408245922253,-0.5831143528796158,-0.22808268470643023,-0.6129029220788074,-0.8504638371979378,0.028897000589063956,-0.13831318459746453,0.1557674900182916,-0.25859373485783116,0
0.37866015626400124,0.364601673325252,0.8203574941825892,4.05698881862688,-0.04535917989224724,1.3334566068347973,1.827499904324268,1.6265501379722176,-0.2701284343480506,-0.45603418354290315,-0.9792209166203832,0
-1.0104147456417412,1.0270570758433784,-1.0380456591010343,-0.6579547266135914,-0.27376356090997606,-1.0021748278615283,-1.0330522741199064,-0.37051628375675527,0.8503011885319296,-0.3948540161867837,0.46203344690472087,0
-1.1915984284990118,0.21404362729840495,0.10979158263296868,-0.2837528579437128,-0.913295827759617,-0.32094899274176664,0.001615535104582196,-1.7351783386048787,0.6525783139060519,-0.2724936814745447,2.623914992192381,0
-0.8896256237368939,0.5753829377628379,-0.7647510777357955,0.9885334955338743,0.25156651543080066,-0.028995063404725945,2.3448338089365124,0.01780218713500316,-0.20422080947275903,-0.21131351411842525,-0.7733274361167974,0
-1.1312038675465879,1.5690660415400277,-1.4206580730123686,-0.208912484209737,-0.5250083800294778,1.138820653943437,0.09290975356556648,-1.712988711696757,1.1798393129083964,-0.7619350203234999,1.3885541091708606,0
-0.6480473799271995,0.7560525929950543,-1.2566813241932253,-0.13407211047576154,-0.22808268470643023,-0.028995063404725945,1.127577562790055,0.3118147436673372,1.4434698124095655,-0.45603418354290315,-0.5674339556132116,0
1.7677350581697426,-0.8097510856841535,1.312287740640019,-0.3585932316776886,0.25156651543080066,0.2629588659323147,0.03204694125824362,0.5337110127483068,-1.390558057228031,-0.3948540161867837,0.15319322614934222,0
0.4390547172164246,0.2742668457091438,-0.05418516618617473,-0.3585932316776886,0.3657687059396649,-0.8075388749701677,-0.8504638371979378,0.4560473185699428,-0.2701284343480506,0.4616683267988883,-0.6703806958650046,0
0.016292790549460052,0.39471328253062143,-0.05418516618617473,-0.208912484209737,0.6855348393644853,-0.7102208985244876,-0.3331299325856935,-0.3927059106648153,-1.061019932851567,-0.7007548529673804,-0.46448721536141696,0
-0.22528545326023441,1.1173919034594866,-0.49145649637055666,0.09044901072616582,0.1830452011254819,0.36027684237799495,-0.3331299325856935,0.5170687925672464,0.5866706890307575,-0.7007548529673804,-0.7733274361167974,0
-1.6143603551659769,-1.3517600513808026,0.6017218290903983,-0.807635474081543,-0.3194444371135219,-0.4182669691874469,1.4318916243266693,-0.8143088219187561,0.05940969002841313,-0.3948540161867837,-1.0821676568721779,0
1.646945936264896,-2.0142154538989288,1.2029699080939233,-0.3585932316776886,5.824633412263385,-1.0021748278615283,-0.9417580556589221,0.5725428598374888,-0.07240555972217295,0.40048815944276883,0.2561399664011351,0
1.828129619122167,-0.99042074091637,1.312287740640019,-0.50827397914564,0.046002572514844416,0.36027684237799495,-0.059247277202740666,0.2618880831240944,-1.061019932851567,-0.45603418354290315,0.2561399664011351,0
-0.22528545326023441,-1.231313614559325,-0.16350299873227017,-0.5831143528796158,-0.25092312280820317,0.16564088948663452,-0.12011008951006352,-0.34277925012163407,-0.13831318459746453,0.03340715530605265,-0.9792209166203832,0
-1.0104147456417412,0.6356061561735767,0.27376833145211177,2.7098620914153155,-0.11388049419756567,-0.904856851415848,0.001615535104582196,0.17312957549166957,0.25713256465429374,0.21694765737441107,0.050246485897549334,0
-0.7084419408796234,-0.3279653383982437,0.10979158263296868,0.24012975819411705,-0.45648706572415904,-1.0021748278615283,-1.002620867966245,-0.02657706668117845,-0.4678513089739283,-0.7007548529673804,0.050246485897549334,0
0.4390547172164246,0.39471328253062143,0.16445049890601618,-0.3585932316776886,-0.43364662762238615,1.5280925597261577,0.7319692827924565,-0.18190445503790645,0.1912249397789992,-0.45603418354290315,-0.25859373485783116,0
-1.0708093065941646,2.111075007236676,-1.4206580730123686,-0.13407211047576154,1.7818758682495845,-1.0021748278615283,-1.1243464925808906,-0.7532873479214525,1.641192687035446,-0.8231151876796193,0.5649801871565157,0
-0.2856800142126583,-0.7495278672734151,2.2961482335548786,-0.5831143528796158,8.656847736883226,0.16564088948663452,0.6102436581778108,0.23969845621597277,-1.522373306978617,4.0712982008099345,-0.9792209166203832,0
