0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,y
-0.3364302901942649,-0.16472531233917354,-0.5545976193764758,-0.04656475826520519,-0.4661991391968596,-0.3434674319219604,-0.28795785403414687,-0.2636106935816413,-0.32286673879702343,-0.3551576727018186,-0.30588516168508256,-0.6204168354074521,-0.31084473017544145,-0.186149734082347,-0.18768962662731412,-0.2929098798833701,-0.32675530743494596,-0.3535550406421101,-0.9417145822125215,-0.1928282534652547,-0.6871778595211443,-0.11091463405012873,-0.2886309202925752,-0.2062330671003331,-0.3404772779610952,-0.30136842324049196,5.689217317690363,-0.23830735877704232,-0.1680046728284618,-0.22193880803736496,-0.175199054011562,-0.14419369255215755,-0.18211504763065983,-0.14630904169721093,-0.19128610423264283,-0.24154544744777137,-0.3176212352009615,-0.05568392114880827,-0.17357869046952687,-0.1862947054340821,-0.12485408017114039,-0.17425935117602487,-0.20634408594394585,-0.14325515240427228,-0.29629239406610214,-0.18910155059916997,-0.07495366769390961,-0.1285190239588036,-0.16069869025945027,-0.5036771429251843,-0.14426824550765804,-0.30732660951812335,-0.31285534697455697,-0.10224387445070522,-0.12419731080828696,-0.23927974452461284,-0.4845036460469897,0
-0.3364302901942649,-0.16472531233917354,-0.5545976193764758,-0.04656475826520519,-0.4661991391968596,-0.3434674319219604,-0.28795785403414687,-0.2636106935816413,-0.32286673879702343,-0.3551576727018186,-0.30588516168508256,0.9162158388514724,-0.31084473017544145,-0.186149734082347,-0.18768962662731412,-0.2929098798833701,-0.32675530743494596,-0.3535550406421101,0.575159756376894,-0.1928282534652547,0.44207107532347417,-0.11091463405012873,-0.2886309202925752,-0.2062330671003331,-0.3404772779610952,1.2333376034853054,-0.22600201459761063,-0.23830735877704232,-0.1680046728284618,-0.22193880803736496,-0.175199054011562,-0.14419369255215755,-0.18211504763065983,-0.14630904169721093,-0.19128610423264283,-0.24154544744777137,-0.3176212352009615,-0.05568392114880827,-0.17357869046952687,-0.1862947054340821,-0.12485408017114039,-0.17425935117602487,5.772320588485702,-0.14325515240427228,-0.29629239406610214,-0.18910155059916997,-0.07495366769390961,-0.1285190239588036,-0.16069869025945027,-0.5036771429251843,-0.14426824550765804,-0.30732660951812335,-0.31285534697455697,-0.10224387445070522,-0.09866634747946325,-0.22099569779957726,-0.4111202869115195,0
-0.3364302901942649,-0.16472531233917354,-0.5545976193764758,-0.04656475826520519,-0.4661991391968596,-0.3434674319219604,-0.28795785403414687,-0.2636106935816413,-0.32286673879702343,-0.3551576727018186,-0.30588516168508256,0.8023911963137742,-0.31084473017544145,-0.186149734082347,-0.18768962662731412,-0.2929098798833701,-0.32675530743494596,-0.3535550406421101,-0.23945794397668108,-0.1928282534652547,-0.6871778595211443,-0.11091463405012873,-0.2886309202925752,-0.2062330671003331,-0.3404772779610952,-0.30136842324049196,-0.22600201459761063,-0.23830735877704232,-0.1680046728284618,-0.22193880803736496,-0.175199054011562,-0.14419369255215755,-0.18211504763065983,-0.14630904169721093,-0.19128610423264283,-0.24154544744777137,2.6314987907794722,-0.05568392114880827,-0.17357869046952687,-0.1862947054340821,6.634748341750076,1.4829250307953368,5.32945653852795,-0.14325515240427228,0.9049757435753666,2.4094857792949353,-0.07495366769390961,-0.1285190239588036,-0.16069869025945027,-0.5036771429251843,1.5951594900219839,-0.30732660951812335,-0.31285534697455697,-0.10224387445070522,-0.05746865665340681,-0.18442760434950609,-0.37711336438532594,0
-0.3364302901942649,-0.16472531233917354,-0.5545976193764758,-0.04656475826520519,-0.4661991391968596,-0.3434674319219604,-0.28795785403414687,-0.2636106935816413,-0.32286673879702343,-0.3551576727018186,-0.30588516168508256,-0.6204168354074521,-0.31084473017544145,-0.186149734082347,-0.18768962662731412,-0.2929098798833701,-0.32675530743494596,-0.3535550406421101,-0.9417145822125215,-0.1928282534652547,-0.6871778595211443,-0.11091463405012873,-0.2886309202925752,-0.2062330671003331,-0.3404772779610952,-0.30136842324049196,5.689217317690363,-0.23830735877704232,-0.1680046728284618,-0.22193880803736496,-0.175199054011562,-0.14419369255215755,-0.18211504763065983,-0.14630904169721093,-0.19128610423264283,-0.24154544744777137,-0.3176212352009615,-0.05568392114880827,-0.17357869046952687,-0.1862947054340821,-0.12485408017114039,-0.17425935117602487,-0.20634408594394585,-0.14325515240427228,-0.29629239406610214,-0.18910155059916997,-0.07495366769390961,-0.1285190239588036,-0.16069869025945027,-0.5036771429251843,-0.14426824550765804,-0.30732660951812335,-0.31285534697455697,-0.10224387445070522,-0.12419731080828696,-0.23927974452461284,-0.4862934840746841,0
-0.08331338580511652,-0.1029665185864642,0.571816111530173,-0.04656475826520519,0.23708244537365425,-0.3434674319219604,-0.28795785403414687,-0.06184757655510986,-0.32286673879702343,-0.3551576727018186,-0.30588516168508256,0.30156276914790264,-0.03743734891108196,-0.186149734082347,0.12250689474955194,-0.2929098798833701,1.5087787375663673,-0.3535550406421101,-0.5765411303298845,-0.1928282534652547,-0.3525855825301462,-0.11091463405012873,-0.2886309202925752,-0.2062330671003331,0.5304334587477655,-0.30136842324049196,-0.22600201459761063,-0.23830735877704232,-0.1680046728284618,-0.22193880803736496,0.25947971336928793,-0.14419369255215755,0.14094208400861938,-0.14630904169721093,-0.052180730439726875,-0.24154544744777137,-0.12887755353821376,-0.05568392114880827,-0.17357869046952687,0.03922178276213302,-0.12485408017114039,1.0056559287875846,-0.20634408594394585,0.31218828209558536,-0.21941123325704812,-0.18910155059916997,-0.07495366769390961,0.26097292147263423,-0.11599693373919553,-0.3806617835582881,-0.14426824550765804,-0.24165968448272415,-0.22312869919127,-0.10224387445070522,-0.09881140977110428,0.053265003075956566,0.4748495367972064,0
-0.3364302901942649,-0.16472531233917354,-0.5545976193764758,-0.04656475826520519,-0.4661991391968596,-0.3434674319219604,-0.28795785403414687,-0.2636106935816413,-0.32286673879702343,-0.3551576727018186,-0.30588516168508256,-0.6204168354074521,-0.31084473017544145,-0.186149734082347,-0.18768962662731412,-0.2929098798833701,-0.32675530743494596,-0.3535550406421101,0.7605555088711556,-0.1928282534652547,-0.6871778595211443,-0.11091463405012873,-0.2886309202925752,-0.2062330671003331,-0.3404772779610952,-0.30136842324049196,0.6701537142440174,-0.23830735877704232,-0.1680046728284618,-0.22193880803736496,-0.175199054011562,-0.14419369255215755,-0.18211504763065983,-0.14630904169721093,-0.19128610423264283,-0.24154544744777137,-0.3176212352009615,-0.05568392114880827,-0.17357869046952687,-0.1862947054340821,-0.12485408017114039,-0.17425935117602487,-0.20634408594394585,-0.14325515240427228,2.615581571576818,-0.18910155059916997,-0.07495366769390961,-0.1285190239588036,-0.16069869025945027,-0.5036771429251843,-0.14426824550765804,-0.30732660951812335,-0.31285534697455697,-0.10224387445070522,-0.11630592214301416,-0.22556670948083615,-0.4701849418254345,0
-0.3364302901942649,-0.16472531233917354,-0.5545976193764758,-0.04656475826520519,-0.4661991391968596,-0.3434674319219604,-0.28795785403414687,-0.2636106935816413,-0.32286673879702343,-0.3551576727018186,-0.30588516168508256,-0.6204168354074521,-0.31084473017544145,-0.186149734082347,-0.18768962662731412,-0.2929098798833701,-0.32675530743494596,-0.3535550406421101,-0.9417145822125215,-0.1928282534652547,-0.6871778595211443,-0.11091463405012873,-0.2886309202925752,-0.2062330671003331,-0.3404772779610952,-0.30136842324049196,-0.22600201459761063,-0.23830735877704232,-0.1680046728284618,-0.22193880803736496,-0.175199054011562,-0.14419369255215755,-0.18211504763065983,-0.14630904169721093,-0.19128610423264283,-0.24154544744777137,-0.3176212352009615,-0.05568392114880827,-0.17357869046952687,-0.1862947054340821,-0.12485408017114039,-0.17425935117602487,-0.20634408594394585,-0.14325515240427228,-0.29629239406610214,-0.18910155059916997,-0.07495366769390961,-0.1285190239588036,-0.16069869025945027,-0.5036771429251843,-0.14426824550765804,-0.30732660951812335,-0.31285534697455697,-0.10224387445070522,-0.11938124272580429,-0.23470873284335395,-0.4827138080192953,0
-0.3364302901942649,-0.16472531233917354,-0.5545976193764758,-0.04656475826520519,-0.4661991391968596,-0.3434674319219604,-0.28795785403414687,-0.2636106935816413,-0.32286673879702343,-0.3551576727018186,-0.30588516168508256,-0.6204168354074521,-0.31084473017544145,-0.186149734082347,-0.18768962662731412,-0.2929098798833701,-0.32675530743494596,-0.3535550406421101,-0.9417145822125215,-0.1928282534652547,-0.6871778595211443,-0.11091463405012873,-0.2886309202925752,-0.2062330671003331,-0.3404772779610952,-0.30136842324049196,-0.22600201459761063,-0.23830735877704232,-0.1680046728284618,-0.22193880803736496,-0.175199054011562,-0.14419369255215755,-0.18211504763065983,-0.14630904169721093,-0.19128610423264283,-0.24154544744777137,-0.3176212352009615,-0.05568392114880827,-0.17357869046952687,-0.1862947054340821,-0.12485408017114039,-0.17425935117602487,-0.20634408594394585,-0.14325515240427228,-0.29629239406610214,-0.18910155059916997,-0.07495366769390961,-0.1285190239588036,-0.16069869025945027,-0.5036771429251843,-0.14426824550765804,-0.30732660951812335,-0.31285534697455697,-0.10224387445070522,-0.12007754172568132,-0.23470873284335395,-0.4809239699916009,0
-0.3364302901942649,-0.16472531233917354,-0.5545976193764758,-0.04656475826520519,-0.4661991391968596,-0.3434674319219604,-0.28795785403414687,-0.2636106935816413,-0.32286673879702343,-0.3551576727018186,-0.30588516168508256,-0.6204168354074521,-0.31084473017544145,-0.186149734082347,-0.18768962662731412,-0.2929098798833701,-0.32675530743494596,-0.3535550406421101,-0.9417145822125215,-0.1928282534652547,-0.6871778595211443,-0.11091463405012873,-0.2886309202925752,-0.2062330671003331,-0.3404772779610952,-0.30136842324049196,5.689217317690363,-0.23830735877704232,-0.1680046728284618,-0.22193880803736496,-0.175199054011562,-0.14419369255215755,-0.18211504763065983,-0.14630904169721093,-0.19128610423264283,-0.24154544744777137,-0.3176212352009615,-0.05568392114880827,-0.17357869046952687,-0.1862947054340821,-0.12485408017114039,-0.17425935117602487,-0.20634408594394585,-0.14325515240427228,-0.29629239406610214,-0.18910155059916997,-0.07495366769390961,-0.1285190239588036,-0.16069869025945027,-0.5036771429251843,-0.14426824550765804,-0.30732660951812335,-0.31285534697455697,-0.10224387445070522,-0.12419731080828696,-0.23927974452461284,-0.4862934840746841,0
-0.3364302901942649,0.05143046579530912,-0.0012715761240868217,-0.04656475826520519,0.7938470331586446,-0.3434674319219604,-0.28795785403414687,-0.2636106935816413,-0.32286673879702343,0.06787182225069659,1.1296109216714603,-0.6204168354074521,-0.31084473017544145,-0.186149734082347,-0.18768962662731412,-0.2929098798833701,-0.32675530743494596,-0.3535550406421101,0.6706666591769682,-0.1928282534652547,0.7515689315401473,-0.11091463405012873,-0.2886309202925752,-0.2062330671003331,-0.16377075167234081,0.016940974895229007,-0.22600201459761063,-0.23830735877704232,-0.1680046728284618,-0.22193880803736496,-0.175199054011562,-0.14419369255215755,-0.18211504763065983,-0.14630904169721093,-0.19128610423264283,-0.24154544744777137,-0.3176212352009615,-0.05568392114880827,-0.17357869046952687,-0.1862947054340821,-0.12485408017114039,-0.17425935117602487,-0.20634408594394585,-0.14325515240427228,0.25148587669840755,-0.18910155059916997,-0.07495366769390961,-0.1285190239588036,-0.16069869025945027,-0.007997606652690796,-0.14426824550765804,-0.30732660951812335,-0.31285534697455697,-0.10224387445070522,-0.09663547539648862,-0.1752855809869883,-0.21602794189283034,0
